id,skill_id,type,question_vi,question_en,options,correct_answer,difficulty,hint_vi
SK05_0176,SK05,multiple_choice,"Bé có 6 cái kẹo, được thêm 19 cái. Bé có tất cả mấy cái?",6 candies plus 19 more. Total?,"26,23,25,28",25,3,Đếm tất cả kẹo lại
SK05_0177,SK05,multiple_choice,6 + 20 = ?,6 + 20 = ?,"27,28,26,25",26,3,Đếm thêm 20 từ số 6
SK05_0178,SK05,multiple_choice,Tính tổng: 6 cộng 21,Calculate: 6 plus 21,"26,29,25,27",27,3,6 + 21 = ?
SK05_0179,SK05,multiple_choice,"Bé có 6 cái kẹo, được thêm 22 cái. Bé có tất cả mấy cái?",6 candies plus 22 more. Total?,"28,29,31,26",28,3,Đếm tất cả kẹo lại
SK05_0180,SK05,multiple_choice,6 + 23 = ?,6 + 23 = ?,"32,29,27,30",29,3,Đếm thêm 23 từ số 6
SK05_0181,SK05,multiple_choice,Tính tổng: 6 cộng 24,Calculate: 6 plus 24,"30,28,29,31",30,3,6 + 24 = ?
SK05_0182,SK05,multiple_choice,"Bé có 6 cái kẹo, được thêm 25 cái. Bé có tất cả mấy cái?",6 candies plus 25 more. Total?,"31,29,30,33",31,3,Đếm tất cả kẹo lại
SK05_0183,SK05,multiple_choice,7 + 0 = ?,7 + 0 = ?,"7,8,9,5",7,1,Đếm thêm 0 từ số 7
SK05_0184,SK05,multiple_choice,Tính tổng: 7 cộng 1,Calculate: 7 plus 1,"11,8,6,9",8,1,7 + 1 = ?
SK05_0185,SK05,multiple_choice,"Bé có 7 cái kẹo, được thêm 2 cái. Bé có tất cả mấy cái?",7 candies plus 2 more. Total?,"12,7,10,9",9,1,Đếm tất cả kẹo lại
SK05_0186,SK05,multiple_choice,7 + 3 = ?,7 + 3 = ?,"11,10,13,9",10,1,Đếm thêm 3 từ số 7
SK05_0187,SK05,multiple_choice,Tính tổng: 7 cộng 4,Calculate: 7 plus 4,"9,10,11,13",11,2,7 + 4 = ?
SK05_0188,SK05,multiple_choice,"Bé có 7 cái kẹo, được thêm 5 cái. Bé có tất cả mấy cái?",7 candies plus 5 more. Total?,"15,14,12,13",12,2,Đếm tất cả kẹo lại
SK05_0189,SK05,multiple_choice,7 + 6 = ?,7 + 6 = ?,"12,13,11,16",13,2,Đếm thêm 6 từ số 7
SK05_0190,SK05,multiple_choice,Tính tổng: 7 cộng 7,Calculate: 7 plus 7,"13,16,17,14",14,2,7 + 7 = ?
SK05_0191,SK05,multiple_choice,"Bé có 7 cái kẹo, được thêm 8 cái. Bé có tất cả mấy cái?",7 candies plus 8 more. Total?,"15,18,17,14",15,2,Đếm tất cả kẹo lại
SK05_0192,SK05,multiple_choice,7 + 9 = ?,7 + 9 = ?,"16,14,15,19",16,2,Đếm thêm 9 từ số 7
SK05_0193,SK05,multiple_choice,Tính tổng: 7 cộng 10,Calculate: 7 plus 10,"18,17,15,16",17,2,7 + 10 = ?
SK05_0194,SK05,multiple_choice,"Bé có 7 cái kẹo, được thêm 11 cái. Bé có tất cả mấy cái?",7 candies plus 11 more. Total?,"21,20,18,19",18,2,Đếm tất cả kẹo lại
SK05_0195,SK05,multiple_choice,7 + 12 = ?,7 + 12 = ?,"17,20,18,19",19,2,Đếm thêm 12 từ số 7
SK05_0196,SK05,multiple_choice,Tính tổng: 7 cộng 13,Calculate: 7 plus 13,"18,21,19,20",20,2,7 + 13 = ?
SK05_0197,SK05,multiple_choice,"Bé có 7 cái kẹo, được thêm 14 cái. Bé có tất cả mấy cái?",7 candies plus 14 more. Total?,"21,20,19,22",21,3,Đếm tất cả kẹo lại
SK05_0198,SK05,multiple_choice,7 + 15 = ?,7 + 15 = ?,"24,22,25,20",22,3,Đếm thêm 15 từ số 7
SK05_0199,SK05,multiple_choice,Tính tổng: 7 cộng 16,Calculate: 7 plus 16,"21,23,25,26",23,3,7 + 16 = ?
SK05_0200,SK05,multiple_choice,"Bé có 7 cái kẹo, được thêm 17 cái. Bé có tất cả mấy cái?",7 candies plus 17 more. Total?,"24,26,23,22",24,3,Đếm tất cả kẹo lại
SK05_0201,SK05,multiple_choice,7 + 18 = ?,7 + 18 = ?,"28,24,26,25",25,3,Đếm thêm 18 từ số 7
SK05_0202,SK05,multiple_choice,Tính tổng: 7 cộng 19,Calculate: 7 plus 19,"28,26,25,27",26,3,7 + 19 = ?
SK05_0203,SK05,multiple_choice,"Bé có 7 cái kẹo, được thêm 20 cái. Bé có tất cả mấy cái?",7 candies plus 20 more. Total?,"28,29,27,26",27,3,Đếm tất cả kẹo lại
SK05_0204,SK05,multiple_choice,7 + 21 = ?,7 + 21 = ?,"29,31,30,28",28,3,Đếm thêm 21 từ số 7
SK05_0205,SK05,multiple_choice,Tính tổng: 7 cộng 22,Calculate: 7 plus 22,"28,31,27,29",29,3,7 + 22 = ?
SK05_0206,SK05,multiple_choice,"Bé có 7 cái kẹo, được thêm 23 cái. Bé có tất cả mấy cái?",7 candies plus 23 more. Total?,"32,28,30,31",30,3,Đếm tất cả kẹo lại
SK05_0207,SK05,multiple_choice,7 + 24 = ?,7 + 24 = ?,"31,34,32,33",31,3,Đếm thêm 24 từ số 7
SK05_0208,SK05,multiple_choice,Tính tổng: 7 cộng 25,Calculate: 7 plus 25,"34,35,31,32",32,3,7 + 25 = ?
SK05_0209,SK05,multiple_choice,"Bé có 8 cái kẹo, được thêm 0 cái. Bé có tất cả mấy cái?",8 candies plus 0 more. Total?,"7,8,11,10",8,1,Đếm tất cả kẹo lại
SK05_0210,SK05,multiple_choice,8 + 1 = ?,8 + 1 = ?,"10,7,9,8",9,1,Đếm thêm 1 từ số 8
SK05_0211,SK05,multiple_choice,Tính tổng: 8 cộng 2,Calculate: 8 plus 2,"13,8,12,10",10,1,8 + 2 = ?
SK05_0212,SK05,multiple_choice,"Bé có 8 cái kẹo, được thêm 3 cái. Bé có tất cả mấy cái?",8 candies plus 3 more. Total?,"9,14,11,10",11,2,Đếm tất cả kẹo lại
SK05_0213,SK05,multiple_choice,8 + 4 = ?,8 + 4 = ?,"11,10,12,14",12,2,Đếm thêm 4 từ số 8
SK05_0214,SK05,multiple_choice,Tính tổng: 8 cộng 5,Calculate: 8 plus 5,"12,15,13,14",13,2,8 + 5 = ?
SK05_0215,SK05,multiple_choice,"Bé có 8 cái kẹo, được thêm 6 cái. Bé có tất cả mấy cái?",8 candies plus 6 more. Total?,"13,17,16,14",14,2,Đếm tất cả kẹo lại
SK05_0216,SK05,multiple_choice,8 + 7 = ?,8 + 7 = ?,"17,18,15,14",15,2,Đếm thêm 7 từ số 8
SK05_0217,SK05,multiple_choice,Tính tổng: 8 cộng 8,Calculate: 8 plus 8,"16,18,14,17",16,2,8 + 8 = ?
SK05_0218,SK05,multiple_choice,"Bé có 8 cái kẹo, được thêm 9 cái. Bé có tất cả mấy cái?",8 candies plus 9 more. Total?,"17,19,15,20",17,2,Đếm tất cả kẹo lại
SK05_0219,SK05,multiple_choice,8 + 10 = ?,8 + 10 = ?,"21,18,16,19",18,2,Đếm thêm 10 từ số 8
SK05_0220,SK05,multiple_choice,Tính tổng: 8 cộng 11,Calculate: 8 plus 11,"21,19,17,20",19,2,8 + 11 = ?
SK05_0221,SK05,multiple_choice,"Bé có 8 cái kẹo, được thêm 12 cái. Bé có tất cả mấy cái?",8 candies plus 12 more. Total?,"21,23,20,19",20,2,Đếm tất cả kẹo lại
SK05_0222,SK05,multiple_choice,8 + 13 = ?,8 + 13 = ?,"20,23,19,21",21,3,Đếm thêm 13 từ số 8
SK05_0223,SK05,multiple_choice,Tính tổng: 8 cộng 14,Calculate: 8 plus 14,"24,23,20,22",22,3,8 + 14 = ?
SK05_0224,SK05,multiple_choice,"Bé có 8 cái kẹo, được thêm 15 cái. Bé có tất cả mấy cái?",8 candies plus 15 more. Total?,"22,23,26,25",23,3,Đếm tất cả kẹo lại
SK05_0225,SK05,multiple_choice,8 + 16 = ?,8 + 16 = ?,"23,22,27,24",24,3,Đếm thêm 16 từ số 8
SK05_0226,SK05,multiple_choice,Tính tổng: 8 cộng 17,Calculate: 8 plus 17,"27,25,28,23",25,3,8 + 17 = ?
SK05_0227,SK05,multiple_choice,"Bé có 8 cái kẹo, được thêm 18 cái. Bé có tất cả mấy cái?",8 candies plus 18 more. Total?,"26,24,29,25",26,3,Đếm tất cả kẹo lại
SK05_0228,SK05,multiple_choice,8 + 19 = ?,8 + 19 = ?,"25,30,26,27",27,3,Đếm thêm 19 từ số 8
SK05_0229,SK05,multiple_choice,Tính tổng: 8 cộng 20,Calculate: 8 plus 20,"27,28,31,30",28,3,8 + 20 = ?
SK05_0230,SK05,multiple_choice,"Bé có 8 cái kẹo, được thêm 21 cái. Bé có tất cả mấy cái?",8 candies plus 21 more. Total?,"29,32,30,27",29,3,Đếm tất cả kẹo lại
SK05_0231,SK05,multiple_choice,8 + 22 = ?,8 + 22 = ?,"30,32,28,29",30,3,Đếm thêm 22 từ số 8
SK05_0232,SK05,multiple_choice,Tính tổng: 8 cộng 23,Calculate: 8 plus 23,"34,30,31,33",31,3,8 + 23 = ?
SK05_0233,SK05,multiple_choice,"Bé có 8 cái kẹo, được thêm 24 cái. Bé có tất cả mấy cái?",8 candies plus 24 more. Total?,"33,30,34,32",32,3,Đếm tất cả kẹo lại
SK05_0234,SK05,multiple_choice,8 + 25 = ?,8 + 25 = ?,"34,33,31,32",33,3,Đếm thêm 25 từ số 8
SK05_0235,SK05,multiple_choice,Tính tổng: 9 cộng 0,Calculate: 9 plus 0,"10,12,9,8",9,1,9 + 0 = ?
SK05_0236,SK05,multiple_choice,"Bé có 9 cái kẹo, được thêm 1 cái. Bé có tất cả mấy cái?",9 candies plus 1 more. Total?,"12,13,10,9",10,1,Đếm tất cả kẹo lại
SK05_0237,SK05,multiple_choice,9 + 2 = ?,9 + 2 = ?,"12,13,11,14",11,2,Đếm thêm 2 từ số 9
SK05_0238,SK05,multiple_choice,Tính tổng: 9 cộng 3,Calculate: 9 plus 3,"11,14,12,13",12,2,9 + 3 = ?
SK05_0239,SK05,multiple_choice,"Bé có 9 cái kẹo, được thêm 4 cái. Bé có tất cả mấy cái?",9 candies plus 4 more. Total?,"12,14,13,11",13,2,Đếm tất cả kẹo lại
SK05_0240,SK05,multiple_choice,9 + 5 = ?,9 + 5 = ?,"15,16,12,14",14,2,Đếm thêm 5 từ số 9
SK05_0241,SK05,multiple_choice,Tính tổng: 9 cộng 6,Calculate: 9 plus 6,"15,18,14,17",15,2,9 + 6 = ?
SK05_0242,SK05,multiple_choice,"Bé có 9 cái kẹo, được thêm 7 cái. Bé có tất cả mấy cái?",9 candies plus 7 more. Total?,"15,19,18,16",16,2,Đếm tất cả kẹo lại
SK05_0243,SK05,multiple_choice,9 + 8 = ?,9 + 8 = ?,"20,19,15,17",17,2,Đếm thêm 8 từ số 9
SK05_0244,SK05,multiple_choice,Tính tổng: 9 cộng 9,Calculate: 9 plus 9,"17,20,18,21",18,2,9 + 9 = ?
SK05_0245,SK05,multiple_choice,"Bé có 9 cái kẹo, được thêm 10 cái. Bé có tất cả mấy cái?",9 candies plus 10 more. Total?,"21,17,22,19",19,2,Đếm tất cả kẹo lại
SK05_0246,SK05,multiple_choice,9 + 11 = ?,9 + 11 = ?,"23,19,18,20",20,2,Đếm thêm 11 từ số 9
SK05_0247,SK05,multiple_choice,Tính tổng: 9 cộng 12,Calculate: 9 plus 12,"24,20,21,19",21,3,9 + 12 = ?
SK05_0248,SK05,multiple_choice,"Bé có 9 cái kẹo, được thêm 13 cái. Bé có tất cả mấy cái?",9 candies plus 13 more. Total?,"25,20,24,22",22,3,Đếm tất cả kẹo lại
SK05_0249,SK05,multiple_choice,9 + 14 = ?,9 + 14 = ?,"23,26,21,22",23,3,Đếm thêm 14 từ số 9
SK05_0250,SK05,multiple_choice,Tính tổng: 9 cộng 15,Calculate: 9 plus 15,"24,25,27,22",24,3,9 + 15 = ?
SK05_0251,SK05,multiple_choice,"Bé có 9 cái kẹo, được thêm 16 cái. Bé có tất cả mấy cái?",9 candies plus 16 more. Total?,"25,28,26,23",25,3,Đếm tất cả kẹo lại
SK05_0252,SK05,multiple_choice,9 + 17 = ?,9 + 17 = ?,"26,29,28,24",26,3,Đếm thêm 17 từ số 9
SK05_0253,SK05,multiple_choice,Tính tổng: 9 cộng 18,Calculate: 9 plus 18,"30,27,28,26",27,3,9 + 18 = ?
SK05_0254,SK05,multiple_choice,"Bé có 9 cái kẹo, được thêm 19 cái. Bé có tất cả mấy cái?",9 candies plus 19 more. Total?,"30,27,31,28",28,3,Đếm tất cả kẹo lại
SK05_0255,SK05,multiple_choice,9 + 20 = ?,9 + 20 = ?,"28,30,29,27",29,3,Đếm thêm 20 từ số 9
SK05_0256,SK05,multiple_choice,Tính tổng: 9 cộng 21,Calculate: 9 plus 21,"28,33,31,30",30,3,9 + 21 = ?
SK05_0257,SK05,multiple_choice,"Bé có 9 cái kẹo, được thêm 22 cái. Bé có tất cả mấy cái?",9 candies plus 22 more. Total?,"29,30,31,34",31,3,Đếm tất cả kẹo lại
SK05_0258,SK05,multiple_choice,9 + 23 = ?,9 + 23 = ?,"35,32,30,31",32,3,Đếm thêm 23 từ số 9
SK05_0259,SK05,multiple_choice,Tính tổng: 9 cộng 24,Calculate: 9 plus 24,"36,34,33,35",33,3,9 + 24 = ?
SK05_0260,SK05,multiple_choice,"Bé có 9 cái kẹo, được thêm 25 cái. Bé có tất cả mấy cái?",9 candies plus 25 more. Total?,"35,37,33,34",34,3,Đếm tất cả kẹo lại
SK05_0261,SK05,multiple_choice,10 + 0 = ?,10 + 0 = ?,"8,10,12,9",10,1,Đếm thêm 0 từ số 10
SK05_0262,SK05,multiple_choice,Tính tổng: 10 cộng 1,Calculate: 10 plus 1,"13,11,14,9",11,2,10 + 1 = ?
SK05_0263,SK05,multiple_choice,"Bé có 10 cái kẹo, được thêm 2 cái. Bé có tất cả mấy cái?",10 candies plus 2 more. Total?,"11,15,14,12",12,2,Đếm tất cả kẹo lại
SK05_0264,SK05,multiple_choice,10 + 3 = ?,10 + 3 = ?,"11,15,14,13",13,2,Đếm thêm 3 từ số 10
SK05_0265,SK05,multiple_choice,Tính tổng: 10 cộng 4,Calculate: 10 plus 4,"14,12,15,16",14,2,10 + 4 = ?
SK05_0266,SK05,multiple_choice,"Bé có 10 cái kẹo, được thêm 5 cái. Bé có tất cả mấy cái?",10 candies plus 5 more. Total?,"13,18,14,15",15,2,Đếm tất cả kẹo lại
SK05_0267,SK05,multiple_choice,10 + 6 = ?,10 + 6 = ?,"17,16,15,14",16,2,Đếm thêm 6 từ số 10
SK05_0268,SK05,multiple_choice,Tính tổng: 10 cộng 7,Calculate: 10 plus 7,"18,17,16,19",17,2,10 + 7 = ?
SK05_0269,SK05,multiple_choice,"Bé có 10 cái kẹo, được thêm 8 cái. Bé có tất cả mấy cái?",10 candies plus 8 more. Total?,"20,19,18,17",18,2,Đếm tất cả kẹo lại
SK05_0270,SK05,multiple_choice,10 + 9 = ?,10 + 9 = ?,"18,22,20,19",19,2,Đếm thêm 9 từ số 10
SK05_0271,SK05,multiple_choice,Tính tổng: 10 cộng 10,Calculate: 10 plus 10,"20,23,21,22",20,2,10 + 10 = ?
SK05_0272,SK05,multiple_choice,"Bé có 10 cái kẹo, được thêm 11 cái. Bé có tất cả mấy cái?",10 candies plus 11 more. Total?,"23,20,19,21",21,3,Đếm tất cả kẹo lại
SK05_0273,SK05,multiple_choice,10 + 12 = ?,10 + 12 = ?,"22,23,25,21",22,3,Đếm thêm 12 từ số 10
SK05_0274,SK05,multiple_choice,Tính tổng: 10 cộng 13,Calculate: 10 plus 13,"23,24,22,25",23,3,10 + 13 = ?
SK05_0275,SK05,multiple_choice,"Bé có 10 cái kẹo, được thêm 14 cái. Bé có tất cả mấy cái?",10 candies plus 14 more. Total?,"25,24,22,23",24,3,Đếm tất cả kẹo lại
SK05_0276,SK05,multiple_choice,10 + 15 = ?,10 + 15 = ?,"27,25,28,24",25,3,Đếm thêm 15 từ số 10
SK05_0277,SK05,multiple_choice,Tính tổng: 10 cộng 16,Calculate: 10 plus 16,"26,29,28,25",26,3,10 + 16 = ?
SK05_0278,SK05,multiple_choice,"Bé có 10 cái kẹo, được thêm 17 cái. Bé có tất cả mấy cái?",10 candies plus 17 more. Total?,"27,25,29,30",27,3,Đếm tất cả kẹo lại
SK05_0279,SK05,multiple_choice,10 + 18 = ?,10 + 18 = ?,"28,27,31,30",28,3,Đếm thêm 18 từ số 10
SK05_0280,SK05,multiple_choice,Tính tổng: 10 cộng 19,Calculate: 10 plus 19,"29,31,32,27",29,3,10 + 19 = ?
SK05_0281,SK05,multiple_choice,"Bé có 10 cái kẹo, được thêm 20 cái. Bé có tất cả mấy cái?",10 candies plus 20 more. Total?,"28,29,30,33",30,3,Đếm tất cả kẹo lại
SK05_0282,SK05,multiple_choice,10 + 21 = ?,10 + 21 = ?,"31,34,33,30",31,3,Đếm thêm 21 từ số 10
SK05_0283,SK05,multiple_choice,Tính tổng: 10 cộng 22,Calculate: 10 plus 22,"34,33,35,32",32,3,10 + 22 = ?
SK05_0284,SK05,multiple_choice,"Bé có 10 cái kẹo, được thêm 23 cái. Bé có tất cả mấy cái?",10 candies plus 23 more. Total?,"33,36,31,34",33,3,Đếm tất cả kẹo lại
SK05_0285,SK05,multiple_choice,10 + 24 = ?,10 + 24 = ?,"36,32,34,33",34,3,Đếm thêm 24 từ số 10
SK05_0286,SK05,multiple_choice,Tính tổng: 10 cộng 25,Calculate: 10 plus 25,"37,34,33,35",35,3,10 + 25 = ?
SK05_0287,SK05,multiple_choice,"Bé có 11 cái kẹo, được thêm 0 cái. Bé có tất cả mấy cái?",11 candies plus 0 more. Total?,"11,13,10,12",11,2,Đếm tất cả kẹo lại
SK05_0288,SK05,multiple_choice,11 + 1 = ?,11 + 1 = ?,"10,12,15,13",12,2,Đếm thêm 1 từ số 11
SK05_0289,SK05,multiple_choice,Tính tổng: 11 cộng 2,Calculate: 11 plus 2,"14,13,11,12",13,2,11 + 2 = ?
SK05_0290,SK05,multiple_choice,"Bé có 11 cái kẹo, được thêm 3 cái. Bé có tất cả mấy cái?",11 candies plus 3 more. Total?,"15,14,16,17",14,2,Đếm tất cả kẹo lại
SK05_0291,SK05,multiple_choice,11 + 4 = ?,11 + 4 = ?,"13,15,14,17",15,2,Đếm thêm 4 từ số 11
SK05_0292,SK05,multiple_choice,Tính tổng: 11 cộng 5,Calculate: 11 plus 5,"14,17,16,15",16,2,11 + 5 = ?
SK05_0293,SK05,multiple_choice,"Bé có 11 cái kẹo, được thêm 6 cái. Bé có tất cả mấy cái?",11 candies plus 6 more. Total?,"18,17,15,19",17,2,Đếm tất cả kẹo lại
SK05_0294,SK05,multiple_choice,11 + 7 = ?,11 + 7 = ?,"18,16,19,17",18,2,Đếm thêm 7 từ số 11
SK05_0295,SK05,multiple_choice,Tính tổng: 11 cộng 8,Calculate: 11 plus 8,"18,19,17,21",19,2,11 + 8 = ?
SK05_0296,SK05,multiple_choice,"Bé có 11 cái kẹo, được thêm 9 cái. Bé có tất cả mấy cái?",11 candies plus 9 more. Total?,"21,20,19,22",20,2,Đếm tất cả kẹo lại
SK05_0297,SK05,multiple_choice,11 + 10 = ?,11 + 10 = ?,"22,20,19,21",21,3,Đếm thêm 10 từ số 11
SK05_0298,SK05,multiple_choice,Tính tổng: 11 cộng 11,Calculate: 11 plus 11,"21,24,22,23",22,3,11 + 11 = ?
SK05_0299,SK05,multiple_choice,"Bé có 11 cái kẹo, được thêm 12 cái. Bé có tất cả mấy cái?",11 candies plus 12 more. Total?,"23,21,22,26",23,3,Đếm tất cả kẹo lại
SK05_0300,SK05,multiple_choice,11 + 13 = ?,11 + 13 = ?,"27,26,24,22",24,3,Đếm thêm 13 từ số 11
SK05_0301,SK05,multiple_choice,Tính tổng: 11 cộng 14,Calculate: 11 plus 14,"26,25,28,24",25,3,11 + 14 = ?
SK05_0302,SK05,multiple_choice,"Bé có 11 cái kẹo, được thêm 15 cái. Bé có tất cả mấy cái?",11 candies plus 15 more. Total?,"27,26,24,29",26,3,Đếm tất cả kẹo lại
SK05_0303,SK05,multiple_choice,11 + 16 = ?,11 + 16 = ?,"26,28,27,29",27,3,Đếm thêm 16 từ số 11
SK05_0304,SK05,multiple_choice,Tính tổng: 11 cộng 17,Calculate: 11 plus 17,"31,29,28,30",28,3,11 + 17 = ?
SK05_0305,SK05,multiple_choice,"Bé có 11 cái kẹo, được thêm 18 cái. Bé có tất cả mấy cái?",11 candies plus 18 more. Total?,"31,28,27,29",29,3,Đếm tất cả kẹo lại
SK05_0306,SK05,multiple_choice,11 + 19 = ?,11 + 19 = ?,"30,33,28,32",30,3,Đếm thêm 19 từ số 11
SK05_0307,SK05,multiple_choice,Tính tổng: 11 cộng 20,Calculate: 11 plus 20,"29,33,31,32",31,3,11 + 20 = ?
SK05_0308,SK05,multiple_choice,"Bé có 11 cái kẹo, được thêm 21 cái. Bé có tất cả mấy cái?",11 candies plus 21 more. Total?,"33,32,35,31",32,3,Đếm tất cả kẹo lại
SK05_0309,SK05,multiple_choice,11 + 22 = ?,11 + 22 = ?,"34,31,33,36",33,3,Đếm thêm 22 từ số 11
SK05_0310,SK05,multiple_choice,Tính tổng: 11 cộng 23,Calculate: 11 plus 23,"34,32,33,37",34,3,11 + 23 = ?
SK05_0311,SK05,multiple_choice,"Bé có 11 cái kẹo, được thêm 24 cái. Bé có tất cả mấy cái?",11 candies plus 24 more. Total?,"36,35,38,34",35,3,Đếm tất cả kẹo lại
SK05_0312,SK05,multiple_choice,11 + 25 = ?,11 + 25 = ?,"36,38,34,35",36,3,Đếm thêm 25 từ số 11
SK05_0313,SK05,multiple_choice,Tính tổng: 12 cộng 0,Calculate: 12 plus 0,"11,14,12,15",12,2,12 + 0 = ?
SK05_0314,SK05,multiple_choice,"Bé có 12 cái kẹo, được thêm 1 cái. Bé có tất cả mấy cái?",12 candies plus 1 more. Total?,"13,16,14,12",13,2,Đếm tất cả kẹo lại
SK05_0315,SK05,multiple_choice,12 + 2 = ?,12 + 2 = ?,"13,17,14,15",14,2,Đếm thêm 2 từ số 12
SK05_0316,SK05,multiple_choice,Tính tổng: 12 cộng 3,Calculate: 12 plus 3,"14,15,16,18",15,2,12 + 3 = ?
SK05_0317,SK05,multiple_choice,"Bé có 12 cái kẹo, được thêm 4 cái. Bé có tất cả mấy cái?",12 candies plus 4 more. Total?,"18,15,19,16",16,2,Đếm tất cả kẹo lại
SK05_0318,SK05,multiple_choice,12 + 5 = ?,12 + 5 = ?,"20,17,18,15",17,2,Đếm thêm 5 từ số 12
SK05_0319,SK05,multiple_choice,Tính tổng: 12 cộng 6,Calculate: 12 plus 6,"18,16,21,19",18,2,12 + 6 = ?
SK05_0320,SK05,multiple_choice,"Bé có 12 cái kẹo, được thêm 7 cái. Bé có tất cả mấy cái?",12 candies plus 7 more. Total?,"22,19,21,20",19,2,Đếm tất cả kẹo lại
SK05_0321,SK05,multiple_choice,12 + 8 = ?,12 + 8 = ?,"23,20,18,21",20,2,Đếm thêm 8 từ số 12
SK05_0322,SK05,multiple_choice,Tính tổng: 12 cộng 9,Calculate: 12 plus 9,"20,21,24,22",21,3,12 + 9 = ?
SK05_0323,SK05,multiple_choice,"Bé có 12 cái kẹo, được thêm 10 cái. Bé có tất cả mấy cái?",12 candies plus 10 more. Total?,"25,24,21,22",22,3,Đếm tất cả kẹo lại
SK05_0324,SK05,multiple_choice,12 + 11 = ?,12 + 11 = ?,"21,25,23,22",23,3,Đếm thêm 11 từ số 12
SK05_0325,SK05,multiple_choice,Tính tổng: 12 cộng 12,Calculate: 12 plus 12,"27,24,25,23",24,3,12 + 12 = ?
SK05_0326,SK05,multiple_choice,"Bé có 12 cái kẹo, được thêm 13 cái. Bé có tất cả mấy cái?",12 candies plus 13 more. Total?,"27,24,26,25",25,3,Đếm tất cả kẹo lại
SK05_0327,SK05,multiple_choice,12 + 14 = ?,12 + 14 = ?,"27,25,26,28",26,3,Đếm thêm 14 từ số 12
SK05_0328,SK05,multiple_choice,Tính tổng: 12 cộng 15,Calculate: 12 plus 15,"27,28,25,29",27,3,12 + 15 = ?
SK05_0329,SK05,multiple_choice,"Bé có 12 cái kẹo, được thêm 16 cái. Bé có tất cả mấy cái?",12 candies plus 16 more. Total?,"30,27,29,28",28,3,Đếm tất cả kẹo lại
SK05_0330,SK05,multiple_choice,12 + 17 = ?,12 + 17 = ?,"30,29,32,31",29,3,Đếm thêm 17 từ số 12
SK05_0331,SK05,multiple_choice,Tính tổng: 12 cộng 18,Calculate: 12 plus 18,"30,29,32,28",30,3,12 + 18 = ?
SK05_0332,SK05,multiple_choice,"Bé có 12 cái kẹo, được thêm 19 cái. Bé có tất cả mấy cái?",12 candies plus 19 more. Total?,"31,32,29,30",31,3,Đếm tất cả kẹo lại
SK05_0333,SK05,multiple_choice,12 + 20 = ?,12 + 20 = ?,"33,32,30,34",32,3,Đếm thêm 20 từ số 12
SK05_0334,SK05,multiple_choice,Tính tổng: 12 cộng 21,Calculate: 12 plus 21,"36,32,31,33",33,3,12 + 21 = ?
SK05_0335,SK05,multiple_choice,"Bé có 12 cái kẹo, được thêm 22 cái. Bé có tất cả mấy cái?",12 candies plus 22 more. Total?,"35,33,36,34",34,3,Đếm tất cả kẹo lại
SK05_0336,SK05,multiple_choice,12 + 23 = ?,12 + 23 = ?,"37,33,35,36",35,3,Đếm thêm 23 từ số 12
SK05_0337,SK05,multiple_choice,Tính tổng: 12 cộng 24,Calculate: 12 plus 24,"37,34,36,39",36,3,12 + 24 = ?
SK05_0338,SK05,multiple_choice,"Bé có 12 cái kẹo, được thêm 25 cái. Bé có tất cả mấy cái?",12 candies plus 25 more. Total?,"38,40,36,37",37,3,Đếm tất cả kẹo lại
SK05_0339,SK05,multiple_choice,13 + 0 = ?,13 + 0 = ?,"11,14,12,13",13,2,Đếm thêm 0 từ số 13
SK05_0340,SK05,multiple_choice,Tính tổng: 13 cộng 1,Calculate: 13 plus 1,"12,16,15,14",14,2,13 + 1 = ?
SK05_0341,SK05,multiple_choice,"Bé có 13 cái kẹo, được thêm 2 cái. Bé có tất cả mấy cái?",13 candies plus 2 more. Total?,"17,15,16,18",15,2,Đếm tất cả kẹo lại
SK05_0342,SK05,multiple_choice,13 + 3 = ?,13 + 3 = ?,"18,19,16,15",16,2,Đếm thêm 3 từ số 13
SK05_0343,SK05,multiple_choice,Tính tổng: 13 cộng 4,Calculate: 13 plus 4,"16,15,19,17",17,2,13 + 4 = ?
SK05_0344,SK05,multiple_choice,"Bé có 13 cái kẹo, được thêm 5 cái. Bé có tất cả mấy cái?",13 candies plus 5 more. Total?,"18,16,21,17",18,2,Đếm tất cả kẹo lại
SK05_0345,SK05,multiple_choice,13 + 6 = ?,13 + 6 = ?,"19,18,17,20",19,2,Đếm thêm 6 từ số 13
SK05_0346,SK05,multiple_choice,Tính tổng: 13 cộng 7,Calculate: 13 plus 7,"21,20,23,22",20,2,13 + 7 = ?
SK05_0347,SK05,multiple_choice,"Bé có 13 cái kẹo, được thêm 8 cái. Bé có tất cả mấy cái?",13 candies plus 8 more. Total?,"22,19,23,21",21,3,Đếm tất cả kẹo lại
SK05_0348,SK05,multiple_choice,13 + 9 = ?,13 + 9 = ?,"21,23,24,22",22,3,Đếm thêm 9 từ số 13
SK05_0349,SK05,multiple_choice,Tính tổng: 13 cộng 10,Calculate: 13 plus 10,"25,26,23,22",23,3,13 + 10 = ?
SK05_0350,SK05,multiple_choice,"Bé có 13 cái kẹo, được thêm 11 cái. Bé có tất cả mấy cái?",13 candies plus 11 more. Total?,"26,25,24,23",24,3,Đếm tất cả kẹo lại
