id,skill_id,type,question_vi,question_en,options,correct_answer,difficulty,hint_vi
SK03_0178,SK03,fill_blank,Đếm cách 5: 30 35 _ 45,Count by 5: 30 35 _ 45,,40,2,Mỗi bước cộng thêm 5
SK03_0179,SK03,fill_blank,Đếm cách 5: 35 40 _ 50,Count by 5: 35 40 _ 50,,45,2,Mỗi bước cộng thêm 5
SK03_0180,SK03,fill_blank,Đếm cách 5: 40 45 _ 55,Count by 5: 40 45 _ 55,,50,2,Mỗi bước cộng thêm 5
SK03_0181,SK03,fill_blank,Đếm cách 5: 45 50 _ 60,Count by 5: 45 50 _ 60,,55,2,Mỗi bước cộng thêm 5
SK03_0182,SK03,fill_blank,Đếm cách 5: 50 55 _ 65,Count by 5: 50 55 _ 65,,60,2,Mỗi bước cộng thêm 5
SK03_0183,SK03,fill_blank,Đếm cách 10: 0 10 20 _,Count by 10: 0 10 20 _,,30,2,Mỗi bước cộng thêm 10
SK03_0184,SK03,fill_blank,Đếm cách 10: 10 20 30 _,Count by 10: 10 20 30 _,,40,2,Mỗi bước cộng thêm 10
SK03_0185,SK03,fill_blank,Đếm cách 10: 20 30 40 _,Count by 10: 20 30 40 _,,50,2,Mỗi bước cộng thêm 10
SK03_0186,SK03,fill_blank,Đếm cách 10: 30 40 50 _,Count by 10: 30 40 50 _,,60,2,Mỗi bước cộng thêm 10
SK03_0187,SK03,fill_blank,Đếm cách 10: 40 50 60 _,Count by 10: 40 50 60 _,,70,2,Mỗi bước cộng thêm 10
SK03_0188,SK03,fill_blank,Đếm cách 10: 50 60 70 _,Count by 10: 50 60 70 _,,80,2,Mỗi bước cộng thêm 10
SK03_0189,SK03,fill_blank,Đếm cách 10: 60 70 80 _,Count by 10: 60 70 80 _,,90,2,Mỗi bước cộng thêm 10
SK03_0190,SK03,fill_blank,Đếm cách 10: 70 80 90 _,Count by 10: 70 80 90 _,,100,2,Mỗi bước cộng thêm 10
SK03_0191,SK03,fill_blank,Đếm cách 3: 0 3 _ 9,Count by 3: 0 3 _ 9,,6,3,Mỗi bước cộng thêm 3
SK03_0192,SK03,fill_blank,Đếm cách 3: 3 6 _ 12,Count by 3: 3 6 _ 12,,9,3,Mỗi bước cộng thêm 3
SK03_0193,SK03,fill_blank,Đếm cách 3: 6 9 _ 15,Count by 3: 6 9 _ 15,,12,3,Mỗi bước cộng thêm 3
SK03_0194,SK03,fill_blank,Đếm cách 3: 9 12 _ 18,Count by 3: 9 12 _ 18,,15,3,Mỗi bước cộng thêm 3
SK03_0195,SK03,fill_blank,Đếm cách 3: 12 15 _ 21,Count by 3: 12 15 _ 21,,18,3,Mỗi bước cộng thêm 3
SK03_0196,SK03,fill_blank,Đếm cách 3: 15 18 _ 24,Count by 3: 15 18 _ 24,,21,3,Mỗi bước cộng thêm 3
SK03_0197,SK03,fill_blank,Đếm cách 3: 18 21 _ 27,Count by 3: 18 21 _ 27,,24,3,Mỗi bước cộng thêm 3
SK03_0198,SK03,fill_blank,Đếm cách 3: 21 24 _ 30,Count by 3: 21 24 _ 30,,27,3,Mỗi bước cộng thêm 3
SK03_0199,SK03,fill_blank,Đếm cách 3: 24 27 _ 33,Count by 3: 24 27 _ 33,,30,3,Mỗi bước cộng thêm 3
SK03_0200,SK03,fill_blank,Đếm cách 3: 27 30 _ 36,Count by 3: 27 30 _ 36,,33,3,Mỗi bước cộng thêm 3
SK03_0201,SK03,fill_blank,Đếm cách 3: 30 33 _ 39,Count by 3: 30 33 _ 39,,36,3,Mỗi bước cộng thêm 3
SK03_0202,SK03,fill_blank,Đếm ngược từ 10: 10 9 8 _,Count down: 10 9 8 _,,7,2,Trừ đi 1 mỗi bước
SK03_0203,SK03,fill_blank,Đếm ngược từ 13: 13 12 11 _,Count down: 13 12 11 _,,10,2,Trừ đi 1 mỗi bước
SK03_0204,SK03,fill_blank,Đếm ngược từ 16: 16 15 14 _,Count down: 16 15 14 _,,13,2,Trừ đi 1 mỗi bước
SK03_0205,SK03,fill_blank,Đếm ngược từ 19: 19 18 17 _,Count down: 19 18 17 _,,16,2,Trừ đi 1 mỗi bước
SK03_0206,SK03,fill_blank,Đếm ngược từ 22: 22 21 20 _,Count down: 22 21 20 _,,19,3,Trừ đi 1 mỗi bước
SK03_0207,SK03,fill_blank,Đếm ngược từ 25: 25 24 23 _,Count down: 25 24 23 _,,22,3,Trừ đi 1 mỗi bước
SK03_0208,SK03,fill_blank,Đếm ngược từ 28: 28 27 26 _,Count down: 28 27 26 _,,25,3,Trừ đi 1 mỗi bước
SK03_0209,SK03,multiple_choice,Có bao nhiêu số từ 1 đến 5 (kể cả 1 và 5)?,How many numbers from 1 to 5 inclusive?,"4,6,5,7",5,3,Đếm: 1 2 3 4 5
SK03_0210,SK03,multiple_choice,Có bao nhiêu số từ 1 đến 6 (kể cả 1 và 6)?,How many numbers from 1 to 6 inclusive?,"7,8,5,6",6,3,Đếm: 1 2 3 4 5 6
SK03_0211,SK03,multiple_choice,Có bao nhiêu số từ 1 đến 7 (kể cả 1 và 7)?,How many numbers from 1 to 7 inclusive?,"7,9,6,8",7,3,Đếm: 1 2 3 4 5 6 7
SK03_0212,SK03,multiple_choice,Có bao nhiêu số từ 1 đến 8 (kể cả 1 và 8)?,How many numbers from 1 to 8 inclusive?,"8,7,10,9",8,3,Đếm: 1 2 3 4 5 6 7 8
SK03_0213,SK03,multiple_choice,Có bao nhiêu số từ 2 đến 6 (kể cả 2 và 6)?,How many numbers from 2 to 6 inclusive?,"5,6,4,7",5,3,Đếm: 2 3 4 5 6
SK03_0214,SK03,multiple_choice,Có bao nhiêu số từ 2 đến 7 (kể cả 2 và 7)?,How many numbers from 2 to 7 inclusive?,"8,7,5,6",6,3,Đếm: 2 3 4 5 6 7
SK03_0215,SK03,multiple_choice,Có bao nhiêu số từ 2 đến 8 (kể cả 2 và 8)?,How many numbers from 2 to 8 inclusive?,"8,9,6,7",7,3,Đếm: 2 3 4 5 6 7 8
SK03_0216,SK03,multiple_choice,Có bao nhiêu số từ 2 đến 9 (kể cả 2 và 9)?,How many numbers from 2 to 9 inclusive?,"10,9,7,8",8,3,Đếm: 2 3 4 5 6 7 8 9
SK03_0217,SK03,multiple_choice,Có bao nhiêu số từ 3 đến 7 (kể cả 3 và 7)?,How many numbers from 3 to 7 inclusive?,"7,4,6,5",5,3,Đếm: 3 4 5 6 7
SK03_0218,SK03,multiple_choice,Có bao nhiêu số từ 3 đến 8 (kể cả 3 và 8)?,How many numbers from 3 to 8 inclusive?,"7,5,6,8",6,3,Đếm: 3 4 5 6 7 8
SK03_0219,SK03,multiple_choice,Có bao nhiêu số từ 3 đến 9 (kể cả 3 và 9)?,How many numbers from 3 to 9 inclusive?,"9,8,7,6",7,3,Đếm: 3 4 5 6 7 8 9
SK03_0220,SK03,multiple_choice,Có bao nhiêu số từ 3 đến 10 (kể cả 3 và 10)?,How many numbers from 3 to 10 inclusive?,"10,7,8,9",8,3,Đếm: 3 4 5 6 7 8 9 10
SK03_0221,SK03,multiple_choice,Có bao nhiêu số từ 4 đến 8 (kể cả 4 và 8)?,How many numbers from 4 to 8 inclusive?,"4,5,6,7",5,3,Đếm: 4 5 6 7 8
SK03_0222,SK03,multiple_choice,Có bao nhiêu số từ 4 đến 9 (kể cả 4 và 9)?,How many numbers from 4 to 9 inclusive?,"7,8,6,5",6,3,Đếm: 4 5 6 7 8 9
SK03_0223,SK03,multiple_choice,Có bao nhiêu số từ 4 đến 10 (kể cả 4 và 10)?,How many numbers from 4 to 10 inclusive?,"6,9,7,8",7,3,Đếm: 4 5 6 7 8 9 10
SK03_0224,SK03,multiple_choice,Có bao nhiêu số từ 4 đến 11 (kể cả 4 và 11)?,How many numbers from 4 to 11 inclusive?,"9,10,8,7",8,3,Đếm: 4 5 6 7 8 9 10 11
SK03_0225,SK03,multiple_choice,Có bao nhiêu số từ 5 đến 9 (kể cả 5 và 9)?,How many numbers from 5 to 9 inclusive?,"4,7,5,6",5,3,Đếm: 5 6 7 8 9
SK03_0226,SK03,multiple_choice,Có bao nhiêu số từ 5 đến 10 (kể cả 5 và 10)?,How many numbers from 5 to 10 inclusive?,"6,5,8,7",6,3,Đếm: 5 6 7 8 9 10
SK03_0227,SK03,multiple_choice,Có bao nhiêu số từ 5 đến 11 (kể cả 5 và 11)?,How many numbers from 5 to 11 inclusive?,"9,8,7,6",7,3,Đếm: 5 6 7 8 9 10 11
SK03_0228,SK03,multiple_choice,Có bao nhiêu số từ 5 đến 12 (kể cả 5 và 12)?,How many numbers from 5 to 12 inclusive?,"8,10,7,9",8,3,Đếm: 5 6 7 8 9 10 11 12
SK03_0229,SK03,multiple_choice,Có bao nhiêu số từ 6 đến 10 (kể cả 6 và 10)?,How many numbers from 6 to 10 inclusive?,"4,5,6,7",5,3,Đếm: 6 7 8 9 10
SK03_0230,SK03,multiple_choice,Có bao nhiêu số từ 6 đến 11 (kể cả 6 và 11)?,How many numbers from 6 to 11 inclusive?,"6,7,8,5",6,3,Đếm: 6 7 8 9 10 11
SK03_0231,SK03,multiple_choice,Có bao nhiêu số từ 6 đến 12 (kể cả 6 và 12)?,How many numbers from 6 to 12 inclusive?,"8,9,7,6",7,3,Đếm: 6 7 8 9 10 11 12
SK03_0232,SK03,multiple_choice,Có bao nhiêu số từ 6 đến 13 (kể cả 6 và 13)?,How many numbers from 6 to 13 inclusive?,"10,8,9,7",8,3,Đếm: 6 7 8 9 10 11 12 13
SK03_0233,SK03,multiple_choice,Có bao nhiêu số từ 7 đến 11 (kể cả 7 và 11)?,How many numbers from 7 to 11 inclusive?,"4,6,5,7",5,3,Đếm: 7 8 9 10 11
SK03_0234,SK03,multiple_choice,Có bao nhiêu số từ 7 đến 12 (kể cả 7 và 12)?,How many numbers from 7 to 12 inclusive?,"7,6,8,5",6,3,Đếm: 7 8 9 10 11 12
SK03_0235,SK03,multiple_choice,Có bao nhiêu số từ 7 đến 13 (kể cả 7 và 13)?,How many numbers from 7 to 13 inclusive?,"6,7,8,9",7,3,Đếm: 7 8 9 10 11 12 13
SK03_0236,SK03,multiple_choice,Có bao nhiêu số từ 7 đến 14 (kể cả 7 và 14)?,How many numbers from 7 to 14 inclusive?,"9,8,10,7",8,3,Đếm: 7 8 9 10 11 12 13 14
SK03_0237,SK03,multiple_choice,Có bao nhiêu số từ 8 đến 12 (kể cả 8 và 12)?,How many numbers from 8 to 12 inclusive?,"6,4,5,7",5,3,Đếm: 8 9 10 11 12
SK03_0238,SK03,multiple_choice,Có bao nhiêu số từ 8 đến 13 (kể cả 8 và 13)?,How many numbers from 8 to 13 inclusive?,"6,7,5,8",6,3,Đếm: 8 9 10 11 12 13
SK03_0239,SK03,multiple_choice,Có bao nhiêu số từ 8 đến 14 (kể cả 8 và 14)?,How many numbers from 8 to 14 inclusive?,"9,6,7,8",7,3,Đếm: 8 9 10 11 12 13 14
SK03_0240,SK03,multiple_choice,Có bao nhiêu số từ 8 đến 15 (kể cả 8 và 15)?,How many numbers from 8 to 15 inclusive?,"10,7,8,9",8,3,Đếm: 8 9 10 11 12 13 14 15
SK03_0241,SK03,multiple_choice,Có bao nhiêu số từ 9 đến 13 (kể cả 9 và 13)?,How many numbers from 9 to 13 inclusive?,"4,6,5,7",5,3,Đếm: 9 10 11 12 13
SK03_0242,SK03,multiple_choice,Có bao nhiêu số từ 9 đến 14 (kể cả 9 và 14)?,How many numbers from 9 to 14 inclusive?,"5,6,7,8",6,3,Đếm: 9 10 11 12 13 14
SK03_0243,SK03,multiple_choice,Có bao nhiêu số từ 9 đến 15 (kể cả 9 và 15)?,How many numbers from 9 to 15 inclusive?,"6,7,8,9",7,3,Đếm: 9 10 11 12 13 14 15
SK03_0244,SK03,multiple_choice,Có bao nhiêu số từ 9 đến 16 (kể cả 9 và 16)?,How many numbers from 9 to 16 inclusive?,"10,7,9,8",8,3,Đếm: 9 10 11 12 13 14 15 16
SK03_0245,SK03,multiple_choice,Có bao nhiêu số từ 10 đến 14 (kể cả 10 và 14)?,How many numbers from 10 to 14 inclusive?,"4,5,7,6",5,3,Đếm: 10 11 12 13 14
SK03_0246,SK03,multiple_choice,Có bao nhiêu số từ 10 đến 15 (kể cả 10 và 15)?,How many numbers from 10 to 15 inclusive?,"5,7,6,8",6,3,Đếm: 10 11 12 13 14 15
SK03_0247,SK03,multiple_choice,Có bao nhiêu số từ 10 đến 16 (kể cả 10 và 16)?,How many numbers from 10 to 16 inclusive?,"8,9,7,6",7,3,Đếm: 10 11 12 13 14 15 16
SK03_0248,SK03,multiple_choice,Có bao nhiêu số từ 10 đến 17 (kể cả 10 và 17)?,How many numbers from 10 to 17 inclusive?,"10,9,8,7",8,3,Đếm: 10 11 12 13 14 15 16 17
SK03_0249,SK03,multiple_choice,Có bao nhiêu số từ 11 đến 15 (kể cả 11 và 15)?,How many numbers from 11 to 15 inclusive?,"6,7,4,5",5,3,Đếm: 11 12 13 14 15
SK03_0250,SK03,multiple_choice,Có bao nhiêu số từ 11 đến 16 (kể cả 11 và 16)?,How many numbers from 11 to 16 inclusive?,"7,5,6,8",6,3,Đếm: 11 12 13 14 15 16
SK03_0251,SK03,multiple_choice,Có bao nhiêu số từ 11 đến 17 (kể cả 11 và 17)?,How many numbers from 11 to 17 inclusive?,"6,8,7,9",7,3,Đếm: 11 12 13 14 15 16 17
SK03_0252,SK03,multiple_choice,Có bao nhiêu số từ 11 đến 18 (kể cả 11 và 18)?,How many numbers from 11 to 18 inclusive?,"9,7,8,10",8,3,Đếm: 11 12 13 14 15 16 17 18
SK03_0253,SK03,multiple_choice,Có bao nhiêu số từ 12 đến 16 (kể cả 12 và 16)?,How many numbers from 12 to 16 inclusive?,"4,7,5,6",5,3,Đếm: 12 13 14 15 16
SK03_0254,SK03,multiple_choice,Có bao nhiêu số từ 12 đến 17 (kể cả 12 và 17)?,How many numbers from 12 to 17 inclusive?,"7,6,8,5",6,3,Đếm: 12 13 14 15 16 17
SK03_0255,SK03,multiple_choice,Có bao nhiêu số từ 12 đến 18 (kể cả 12 và 18)?,How many numbers from 12 to 18 inclusive?,"9,6,8,7",7,3,Đếm: 12 13 14 15 16 17 18
SK03_0256,SK03,multiple_choice,Có bao nhiêu số từ 12 đến 19 (kể cả 12 và 19)?,How many numbers from 12 to 19 inclusive?,"8,10,7,9",8,3,Đếm: 12 13 14 15 16 17 18 19
SK03_0257,SK03,multiple_choice,Có bao nhiêu số từ 13 đến 17 (kể cả 13 và 17)?,How many numbers from 13 to 17 inclusive?,"4,6,5,7",5,3,Đếm: 13 14 15 16 17
SK03_0258,SK03,multiple_choice,Có bao nhiêu số từ 13 đến 18 (kể cả 13 và 18)?,How many numbers from 13 to 18 inclusive?,"6,7,5,8",6,3,Đếm: 13 14 15 16 17 18
SK03_0259,SK03,multiple_choice,Có bao nhiêu số từ 13 đến 19 (kể cả 13 và 19)?,How many numbers from 13 to 19 inclusive?,"7,8,9,6",7,3,Đếm: 13 14 15 16 17 18 19
SK03_0260,SK03,multiple_choice,Có bao nhiêu số từ 13 đến 20 (kể cả 13 và 20)?,How many numbers from 13 to 20 inclusive?,"7,8,10,9",8,3,Đếm: 13 14 15 16 17 18 19 20
SK03_0261,SK03,multiple_choice,Có bao nhiêu số từ 14 đến 18 (kể cả 14 và 18)?,How many numbers from 14 to 18 inclusive?,"4,7,5,6",5,3,Đếm: 14 15 16 17 18
SK03_0262,SK03,multiple_choice,Có bao nhiêu số từ 14 đến 19 (kể cả 14 và 19)?,How many numbers from 14 to 19 inclusive?,"7,8,5,6",6,3,Đếm: 14 15 16 17 18 19
SK03_0263,SK03,multiple_choice,Có bao nhiêu số từ 14 đến 20 (kể cả 14 và 20)?,How many numbers from 14 to 20 inclusive?,"9,6,7,8",7,3,Đếm: 14 15 16 17 18 19 20
SK03_0264,SK03,multiple_choice,Có bao nhiêu số từ 14 đến 21 (kể cả 14 và 21)?,How many numbers from 14 to 21 inclusive?,"9,8,7,10",8,3,Đếm: 14 15 16 17 18 19 20 21
SK03_0265,SK03,multiple_choice,Có bao nhiêu số từ 15 đến 19 (kể cả 15 và 19)?,How many numbers from 15 to 19 inclusive?,"7,4,6,5",5,3,Đếm: 15 16 17 18 19
SK03_0266,SK03,multiple_choice,Có bao nhiêu số từ 15 đến 20 (kể cả 15 và 20)?,How many numbers from 15 to 20 inclusive?,"5,8,7,6",6,3,Đếm: 15 16 17 18 19 20
SK03_0267,SK03,multiple_choice,Có bao nhiêu số từ 15 đến 21 (kể cả 15 và 21)?,How many numbers from 15 to 21 inclusive?,"7,6,8,9",7,3,Đếm: 15 16 17 18 19 20 21
SK03_0268,SK03,multiple_choice,Có bao nhiêu số từ 15 đến 22 (kể cả 15 và 22)?,How many numbers from 15 to 22 inclusive?,"8,10,9,7",8,3,Đếm: 15 16 17 18 19 20 21 22
SK03_0269,SK03,multiple_choice,Có bao nhiêu số từ 16 đến 20 (kể cả 16 và 20)?,How many numbers from 16 to 20 inclusive?,"4,6,5,7",5,3,Đếm: 16 17 18 19 20
SK03_0270,SK03,multiple_choice,Có bao nhiêu số từ 16 đến 21 (kể cả 16 và 21)?,How many numbers from 16 to 21 inclusive?,"5,6,7,8",6,3,Đếm: 16 17 18 19 20 21
SK03_0271,SK03,multiple_choice,Có bao nhiêu số từ 16 đến 22 (kể cả 16 và 22)?,How many numbers from 16 to 22 inclusive?,"9,8,6,7",7,3,Đếm: 16 17 18 19 20 21 22
SK03_0272,SK03,multiple_choice,Có bao nhiêu số từ 16 đến 23 (kể cả 16 và 23)?,How many numbers from 16 to 23 inclusive?,"10,7,8,9",8,3,Đếm: 16 17 18 19 20 21 22 23
SK03_0273,SK03,multiple_choice,Có bao nhiêu số từ 17 đến 21 (kể cả 17 và 21)?,How many numbers from 17 to 21 inclusive?,"6,5,4,7",5,3,Đếm: 17 18 19 20 21
SK03_0274,SK03,multiple_choice,Có bao nhiêu số từ 17 đến 22 (kể cả 17 và 22)?,How many numbers from 17 to 22 inclusive?,"7,8,5,6",6,3,Đếm: 17 18 19 20 21 22
SK03_0275,SK03,multiple_choice,Có bao nhiêu số từ 17 đến 23 (kể cả 17 và 23)?,How many numbers from 17 to 23 inclusive?,"7,6,8,9",7,3,Đếm: 17 18 19 20 21 22 23
SK03_0276,SK03,multiple_choice,Có bao nhiêu số từ 17 đến 24 (kể cả 17 và 24)?,How many numbers from 17 to 24 inclusive?,"9,7,8,10",8,3,Đếm: 17 18 19 20 21 22 23 24
SK03_0277,SK03,multiple_choice,Có bao nhiêu số từ 18 đến 22 (kể cả 18 và 22)?,How many numbers from 18 to 22 inclusive?,"5,7,4,6",5,3,Đếm: 18 19 20 21 22
SK03_0278,SK03,multiple_choice,Có bao nhiêu số từ 18 đến 23 (kể cả 18 và 23)?,How many numbers from 18 to 23 inclusive?,"5,7,6,8",6,3,Đếm: 18 19 20 21 22 23
SK03_0279,SK03,multiple_choice,Có bao nhiêu số từ 18 đến 24 (kể cả 18 và 24)?,How many numbers from 18 to 24 inclusive?,"9,8,7,6",7,3,Đếm: 18 19 20 21 22 23 24
SK03_0280,SK03,multiple_choice,Có bao nhiêu số từ 18 đến 25 (kể cả 18 và 25)?,How many numbers from 18 to 25 inclusive?,"10,8,9,7",8,3,Đếm: 18 19 20 21 22 23 24 25
SK03_0281,SK03,multiple_choice,Có bao nhiêu số từ 19 đến 23 (kể cả 19 và 23)?,How many numbers from 19 to 23 inclusive?,"6,5,4,7",5,3,Đếm: 19 20 21 22 23
SK03_0282,SK03,multiple_choice,Có bao nhiêu số từ 19 đến 24 (kể cả 19 và 24)?,How many numbers from 19 to 24 inclusive?,"7,6,8,5",6,3,Đếm: 19 20 21 22 23 24
SK03_0283,SK03,multiple_choice,Có bao nhiêu số từ 19 đến 25 (kể cả 19 và 25)?,How many numbers from 19 to 25 inclusive?,"8,7,6,9",7,3,Đếm: 19 20 21 22 23 24 25
SK03_0284,SK03,multiple_choice,Có bao nhiêu số từ 19 đến 26 (kể cả 19 và 26)?,How many numbers from 19 to 26 inclusive?,"10,8,7,9",8,3,Đếm: 19 20 21 22 23 24 25 26
SK03_0285,SK03,multiple_choice,Có bao nhiêu số từ 20 đến 24 (kể cả 20 và 24)?,How many numbers from 20 to 24 inclusive?,"6,4,5,7",5,3,Đếm: 20 21 22 23 24
SK03_0286,SK03,multiple_choice,Có bao nhiêu số từ 20 đến 25 (kể cả 20 và 25)?,How many numbers from 20 to 25 inclusive?,"6,8,5,7",6,3,Đếm: 20 21 22 23 24 25
SK03_0287,SK03,multiple_choice,Có bao nhiêu số từ 20 đến 26 (kể cả 20 và 26)?,How many numbers from 20 to 26 inclusive?,"8,6,9,7",7,3,Đếm: 20 21 22 23 24 25 26
SK03_0288,SK03,multiple_choice,Có bao nhiêu số từ 20 đến 27 (kể cả 20 và 27)?,How many numbers from 20 to 27 inclusive?,"7,10,8,9",8,3,Đếm: 20 21 22 23 24 25 26 27
